date,market_demand,ontario_demand,year,month,weekday,Day,temp_max,temp_max_flag,temp_min,temp_min_flag,temp_mean,temp_mean_flag,heat_deg_days,heat_deg_days_flag,cool_deg_days,cool_deg_days_flag,total_rain_mm,total_rain_mm_flag,total_snow_cm,total_snow_cm_flag,total_precip_mm,total_precip_mm_flag,snow_on_ground_cm,snow_on_ground_cm_flag,dir_of_max_gust_10sdeg,dir_of_max_gust_10sdeg_flag,spd_of_max_gust_kmh,spd_of_max_gust_kmh_flag,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,driving,walking,transit
2021-03-29,376995.0,350142.0,2021.0,3.0,Monday,29,7.3,,0.2,,3.7,,14.3,,0.0,,,,,,0.0,,,,,M,,M,CA,Canada,Ontario,Toronto Division,,,,-40.0,-11.0,14.0,-62.0,-50.0,18.0,98.41,88.26,43.44
2021-03-30,374390.0,334144.0,2021.0,3.0,Tuesday,30,18.4,,2.6,,10.5,,7.5,,0.0,,,,,,0.0,,,,,M,,M,CA,Canada,Ontario,Toronto Division,,,,-38.0,-7.0,71.0,-60.0,-50.0,17.0,104.91,101.29,44.45
2021-03-31,376670.0,348355.0,2021.0,3.0,Wednesday,31,14.7,,1.1,,7.9,,10.1,,0.0,,,,,,0.0,,,,,M,,M,CA,Canada,Ontario,Toronto Division,,,,-39.0,-8.0,-1.0,-62.0,-51.0,19.0,104.83,90.58,42.16
2021-04-01,395677.0,354924.0,2021.0,4.0,Thursday,1,3.1,,-1.7,,0.7,,17.3,,0.0,,,,,,0.0,,,,,M,,M,CA,Canada,Ontario,Toronto Division,,,,-53.0,-18.0,-22.0,-66.0,-55.0,22.0,120.19,95.16,42.57
2021-04-02,361672.0,327227.0,2021.0,4.0,Friday,2,4.9,,-3.5,,0.7,,17.3,,0.0,,,,,,0.0,,,,,M,,M,CA,Canada,Ontario,Toronto Division,,,,-54.0,-17.0,-2.0,-69.0,-55.0,23.0,95.1,90.1,37.93
2021-04-03,360555.0,322803.0,2021.0,4.0,Saturday,3,8.9,,-1.9,,3.5,,14.5,,0.0,,,,,,0.3,,,,,M,,M,CA,Canada,Ontario,Toronto Division,,,,-52.0,-16.0,-25.0,-65.0,-50.0,22.0,96.09,88.51,36.86
2021-04-04,339972.0,305547.0,2021.0,4.0,Sunday,4,12.3,,1.5,,6.9,,11.1,,0.0,,,,,,0.0,,,,,M,,M,CA,Canada,Ontario,Toronto Division,,,,-55.0,-41.0,136.0,-55.0,-28.0,7.0,75.64,81.15,33.61
2021-04-05,368442.0,330029.0,2021.0,4.0,Monday,5,12.6,,7.0,,9.8,,8.2,,0.0,,,,,,0.0,,,,,M,,M,CA,Canada,Ontario,Toronto Division,,,,-49.0,-11.0,3.0,-64.0,-56.0,21.0,93.82,88.74,40.39
2021-04-06,375789.0,329819.0,2021.0,4.0,Tuesday,6,12.9,,7.5,,10.2,,7.8,,0.0,,,,,,0.1,,,,,M,,M,CA,Canada,Ontario,Toronto Division,,,,-39.0,4.0,113.0,-59.0,-50.0,17.0,99.62,92.93,41.91
2021-04-07,363967.0,320630.0,2021.0,4.0,Wednesday,7,15.7,,8.0,,11.8,,6.2,,0.0,,,,,,0.0,,,,,M,,M,,,,,,,,,,,,,,104.68,98.78,41.83
2021-04-08,362768.0,316683.0,2021.0,4.0,Thursday,8,19.4,,10.4,,14.9,,3.1,,0.0,,,,,,0.0,,,,,M,,M,,,,,,,,,,,,,,98.47,94.36,37.38
2021-04-09,368148.0,317799.0,2021.0,4.0,Friday,9,16.9,,12.5,,14.7,,3.3,,0.0,,,,,,0.8,,,,,M,,M,,,,,,,,,,,,,,108.22,97.73,38.98
2021-04-10,349365.0,294294.0,2021.0,4.0,Saturday,10,19.1,,11.3,,15.2,,2.8,,0.0,,,,,,0.0,,,,,M,,M,,,,,,,,,,,,,,102.89,109.38,38.98
2021-04-11,352337.0,302314.0,2021.0,4.0,Sunday,11,16.5,,10.2,,13.3,,4.7,,0.0,,,,,,16.3,,,,,M,,M,,,,,,,,,,,,,,75.23,70.92,31.92
2021-04-12,376654.0,336401.0,2021.0,4.0,Monday,12,10.9,,6.7,,8.8,,9.2,,0.0,,,,,,7.0,,,,,M,,M,,,,,,,,,,,,,,93.83,82.99,37.36
2021-04-13,371183.0,327107.0,2021.0,4.0,Tuesday,13,14.1,,7.1,,10.6,,7.4,,0.0,,,,,,0.0,,,,,M,,M,CA,Canada,Ontario,Toronto Division,,,,-49.0,-9.0,54.0,-65.0,-56.0,20.0,100.58,94.37,37.96
2021-04-14,359706.0,321835.0,2021.0,4.0,Wednesday,14,15.4,,5.4,,10.4,,7.6,,0.0,,,,,,0.4,,,,,M,,M,CA,Canada,Ontario,Toronto Division,,,,-48.0,-12.0,61.0,-64.0,-55.0,21.0,104.31,97.25,37.97
2021-04-15,381896.0,343370.0,2021.0,4.0,Thursday,15,8.8,,5.1,,7.0,,11.0,,0.0,,,,,,0.8,,,,,M,,M,CA,Canada,Ontario,Toronto Division,,,,-50.0,-11.0,-4.0,-66.0,-55.0,22.0,103.71,84.46,36.65
2021-04-16,385065.0,341855.0,2021.0,4.0,Friday,16,10.8,,5.1,,8.0,,10.0,,0.0,,,,,,0.4,,,,,M,,M,CA,Canada,Ontario,Toronto Division,,,,-51.0,-14.0,-4.0,-65.0,-54.0,23.0,107.89,87.16,36.9
